TimeUs,Ugen,Ur1,Uc1
2932,-2080.0,-320.0,-1600.0
2936,-2080.0,-320.0,-1600.0
2940,-2160.0,-400.0,-1680.0
2944,-2080.0,-400.0,-1600.0
2948,-2080.0,-400.0,-1680.0
2952,-2080.0,-320.0,-1680.0
2956,-2160.0,-320.0,-1680.0
2960,-2080.0,-320.0,-1600.0
2964,-2080.0,-320.0,-1680.0
2968,-2080.0,-400.0,-1680.0
2972,-2080.0,-400.0,-1600.0
2976,-2160.0,-320.0,-1680.0
2980,-2080.0,-400.0,-1680.0
2984,-2080.0,-400.0,-1600.0
2988,-2080.0,-320.0,-1600.0
2992,-2080.0,-320.0,-1600.0
2996,-2080.0,-320.0,-1680.0
3000,-2160.0,-320.0,-1680.0
3004,-2160.0,-320.0,-1680.0
3008,-2080.0,-320.0,-1680.0
3012,-2080.0,-320.0,-1680.0
3016,-2080.0,-320.0,-1680.0
3020,-2080.0,-320.0,-1680.0
3024,-2080.0,-320.0,-1680.0
3028,-2080.0,-400.0,-1680.0
3032,-2080.0,-320.0,-1680.0
3036,-2080.0,-320.0,-1680.0
3040,-2160.0,-320.0,-1600.0
3044,-2080.0,-400.0,-1680.0
3048,-2080.0,-320.0,-1680.0
3052,-2160.0,-320.0,-1600.0
3056,-2160.0,-240.0,-1680.0
3060,-2080.0,-320.0,-1680.0
3064,-2080.0,-320.0,-1680.0
3068,-2080.0,-320.0,-1680.0
3072,-2080.0,-320.0,-1680.0
3076,-2160.0,-320.0,-1680.0
3080,-2080.0,-320.0,-1680.0
3084,-2080.0,-320.0,-1680.0
3088,-2080.0,-320.0,-1680.0
3092,-2160.0,-320.0,-1680.0
3096,-2080.0,-320.0,-1680.0
3100,-2000.0,-320.0,-1680.0
