TimeUs,Ugen,Ur1,Uc1
4800,1920.0,1440.0,640.0
4810,1920.0,1360.0,600.0
4820,1920.0,1440.0,640.0
4830,1920.0,1360.0,680.0
4840,1920.0,1360.0,640.0
4850,1920.0,1360.0,680.0
4860,1920.0,1360.0,680.0
4870,1920.0,1280.0,680.0
4880,1920.0,1280.0,720.0
4890,1920.0,1360.0,720.0
4900,2000.0,1280.0,760.0
4910,1920.0,1280.0,760.0
4920,1920.0,1280.0,760.0
4930,1920.0,1280.0,760.0
4940,1920.0,1200.0,840.0
4950,1920.0,1200.0,800.0
4960,1920.0,1200.0,800.0
4970,1920.0,1200.0,840.0
4980,1920.0,1200.0,840.0
4990,1920.0,1200.0,840.0
5000,-1920.0,1200.0,840.0
5010,-1920.0,-2640.0,840.0
5020,-1920.0,-2640.0,840.0
5030,-1920.0,-2560.0,760.0
5040,-1920.0,-2560.0,760.0
5050,-1920.0,-2560.0,720.0
5060,-1920.0,-2480.0,680.0
5070,-1920.0,-2480.0,680.0
5080,-1920.0,-2480.0,680.0
5090,-1920.0,-2400.0,600.0
5100,-2000.0,-2400.0,600.0
5110,-1920.0,-2400.0,560.0
5120,-2000.0,-2320.0,520.0
5130,-2000.0,-2320.0,520.0
5140,-2000.0,-2320.0,480.0
5150,-2000.0,-2240.0,480.0
5160,-2000.0,-2240.0,440.0
5170,-1920.0,-2240.0,400.0
5180,-1920.0,-2240.0,360.0
5190,-2000.0,-2160.0,360.0
5200,-2000.0,-2160.0,360.0
5210,-2000.0,-2160.0,320.0
5220,-2000.0,-2080.0,280.0
5230,-2000.0,-2080.0,240.0
5240,-2000.0,-2080.0,240.0
5250,-1920.0,-2000.0,200.0
5260,-2000.0,-2000.0,160.0
5270,-2000.0,-2000.0,160.0
5280,-2000.0,-2000.0,120.0
5290,-2000.0,-2000.0,80.0
5300,-2000.0,-1920.0,80.0
5310,-2000.0,-1920.0,80.0
5320,-2000.0,-1840.0,40.0
5330,-2000.0,-1920.0,0.0
5340,-2000.0,-1840.0,0.0
5350,-2000.0,-1840.0,-40.0
5360,-2000.0,-1760.0,-40.0
5370,-2000.0,-1760.0,-80.0
5380,-2000.0,-1760.0,-80.0
5390,-2000.0,-1680.0,-120.0
5400,-2000.0,-1680.0,-120.0
5410,-2080.0,-1760.0,-160.0
5420,-2080.0,-1680.0,-160.0
5430,-2000.0,-1680.0,-200.0
5440,-2000.0,-1680.0,-200.0
5450,-2000.0,-1600.0,-240.0
5460,-2000.0,-1600.0,-240.0
5470,-2000.0,-1600.0,-240.0
5480,-2000.0,-1600.0,-280.0
5490,-2000.0,-1600.0,-280.0
5500,-2000.0,-1600.0,-320.0
5510,-2000.0,-1520.0,-320.0
5520,-2000.0,-1520.0,-320.0
5530,-2000.0,-1520.0,-360.0
5540,-2000.0,-1520.0,-360.0
5550,-2000.0,-1440.0,-400.0
5560,-1920.0,-1440.0,-400.0
5570,-2080.0,-1440.0,-440.0
5580,-2000.0,-1440.0,-440.0
5590,-2000.0,-1440.0,-440.0
5600,-2080.0,-1440.0,-480.0
5610,-2000.0,-1360.0,-480.0
5620,-2080.0,-1360.0,-520.0
5630,-2000.0,-1360.0,-520.0
5640,-2080.0,-1360.0,-560.0
5650,-2000.0,-1360.0,-560.0
5660,-2000.0,-1360.0,-560.0
5670,-2000.0,-1280.0,-600.0
5680,-2000.0,-1280.0,-560.0
5690,-2000.0,-1280.0,-600.0
5700,-2080.0,-1280.0,-640.0
5710,-2080.0,-1200.0,-640.0
5720,-2080.0,-1200.0,-640.0
5730,-2080.0,-1200.0,-680.0
5740,-2000.0,-1200.0,-680.0
5750,-2000.0,-1200.0,-680.0
5760,-2000.0,-1200.0,-680.0
5770,-2000.0,-1200.0,-720.0
5780,-2080.0,-1200.0,-720.0
5790,-2000.0,-1120.0,-720.0
5800,-2080.0,-1120.0,-760.0
5810,-2000.0,-1120.0,-760.0
5820,-2080.0,-1120.0,-760.0
5830,-2080.0,-1040.0,-800.0
5840,-2080.0,-1120.0,-800.0
5850,-2080.0,-1040.0,-800.0
5860,-2080.0,-1120.0,-840.0
5870,-2080.0,-1040.0,-840.0
5880,-2080.0,-1040.0,-840.0
5890,-2000.0,-1040.0,-840.0
5900,-2080.0,-1040.0,-880.0
5910,-2080.0,-1040.0,-880.0
5920,-2080.0,-960.0,-880.0
5930,-2080.0,-1040.0,-920.0
5940,-2000.0,-960.0,-920.0
5950,-2080.0,-960.0,-920.0
5960,-2080.0,-960.0,-960.0
5970,-2080.0,-960.0,-960.0
5980,-2080.0,-960.0,-960.0
5990,-2080.0,-880.0,-960.0
6000,1840.0,-880.0,-1000.0
6010,1840.0,2880.0,-960.0
6020,1840.0,2880.0,-960.0
6030,1840.0,2800.0,-880.0
6040,1840.0,2800.0,-880.0
6050,1840.0,2720.0,-840.0
6060,1840.0,2720.0,-800.0
6070,1840.0,2720.0,-760.0
6080,1840.0,2640.0,-760.0
6090,1840.0,2640.0,-720.0
6100,1840.0,2640.0,-680.0
6110,1840.0,2560.0,-640.0
6120,1840.0,2560.0,-600.0
6130,1840.0,2560.0,-600.0
6140,1840.0,2480.0,-560.0
6150,1920.0,2560.0,-520.0
6160,1840.0,2480.0,-520.0
6170,1840.0,2480.0,-480.0
6180,1840.0,2400.0,-440.0
6190,1840.0,2400.0,-400.0
6200,1840.0,2400.0,-400.0
6210,1840.0,2400.0,-360.0
6220,1840.0,2320.0,-360.0
6230,1840.0,2320.0,-320.0
6240,1840.0,2240.0,-320.0
6250,1840.0,2240.0,-280.0
6260,1840.0,2240.0,-280.0
6270,1840.0,2240.0,-240.0
6280,1840.0,2160.0,-200.0
6290,1840.0,2160.0,-200.0
6300,1920.0,2160.0,-160.0
6310,1840.0,2080.0,-160.0
6320,1920.0,2080.0,-120.0
6330,1920.0,2080.0,-120.0
6340,1840.0,2080.0,-80.0
6350,1840.0,2080.0,-80.0
6360,1840.0,2000.0,-40.0
6370,1920.0,2000.0,-40.0
6380,1920.0,2000.0,0.0
6390,1920.0,2000.0,40.0
6400,1920.0,1920.0,40.0
6410,1920.0,1920.0,40.0
6420,1840.0,1920.0,80.0
6430,1920.0,1920.0,120.0
6440,1920.0,1840.0,120.0
6450,1920.0,1840.0,200.0
6460,1920.0,1840.0,160.0
6470,1920.0,1840.0,200.0
6480,1920.0,1760.0,200.0
6490,1920.0,1760.0,240.0
6500,1920.0,1760.0,240.0
6510,1920.0,1760.0,280.0
6520,1920.0,1760.0,320.0
6530,1920.0,1680.0,280.0
6540,1920.0,1680.0,360.0
6550,1920.0,1680.0,360.0
6560,1920.0,1680.0,360.0
6570,1920.0,1680.0,400.0
6580,1920.0,1600.0,400.0
6590,1920.0,1600.0,400.0
6600,1920.0,1600.0,440.0
6610,1920.0,1520.0,480.0
6620,1920.0,1600.0,480.0
6630,1920.0,1520.0,480.0
6640,1920.0,1520.0,520.0
6650,1920.0,1520.0,520.0
6660,1920.0,1440.0,520.0
6670,1920.0,1440.0,560.0
6680,1920.0,1440.0,560.0
6690,1920.0,1440.0,560.0
6700,1920.0,1440.0,600.0
6710,1920.0,1440.0,600.0
6720,1920.0,1360.0,600.0
6730,1920.0,1360.0,640.0
6740,1920.0,1360.0,680.0
6750,1920.0,1360.0,640.0
6760,1920.0,1280.0,680.0
6770,1920.0,1360.0,720.0
6780,2000.0,1280.0,680.0
6790,1920.0,1280.0,720.0
6800,1920.0,1280.0,720.0
6810,1920.0,1280.0,760.0
6820,1920.0,1280.0,800.0
6830,1920.0,1200.0,760.0
6840,1920.0,1280.0,800.0
6850,1920.0,1280.0,800.0
6860,1920.0,1200.0,840.0
6870,1920.0,1200.0,840.0
6880,1920.0,1200.0,840.0
6890,1920.0,1120.0,880.0
6900,1920.0,1200.0,880.0
6910,1920.0,1120.0,880.0
6920,1920.0,1120.0,880.0
6930,2000.0,1120.0,920.0
6940,1920.0,1120.0,920.0
6950,1920.0,1120.0,920.0
6960,1920.0,1120.0,920.0
6970,1920.0,1120.0,960.0
6980,2000.0,1120.0,960.0
6990,2000.0,1120.0,960.0
7000,-1920.0,1040.0,1000.0
7010,-1920.0,-2720.0,960.0
7020,-1920.0,-2720.0,920.0
7030,-1920.0,-2720.0,920.0
7040,-1920.0,-2640.0,880.0
7050,-1920.0,-2640.0,840.0
7060,-1920.0,-2560.0,800.0
7070,-1920.0,-2560.0,760.0
7080,-2000.0,-2560.0,760.0
7090,-2000.0,-2560.0,720.0
7100,-1920.0,-2480.0,680.0
7110,-1920.0,-2480.0,680.0
7120,-2000.0,-2400.0,640.0
7130,-1920.0,-2400.0,600.0
7140,-1920.0,-2400.0,560.0
7150,-2000.0,-2320.0,560.0
7160,-2000.0,-2320.0,520.0
7170,-2000.0,-2320.0,480.0
7180,-2000.0,-2320.0,480.0
7190,-2000.0,-2240.0,440.0
7200,-2000.0,-2240.0,400.0
7210,-2000.0,-2160.0,400.0
7220,-2000.0,-2160.0,360.0
7230,-2000.0,-2080.0,360.0
7240,-2000.0,-2160.0,320.0
7250,-2000.0,-2080.0,280.0
7260,-2000.0,-2080.0,280.0
7270,-2000.0,-2080.0,240.0
7280,-2000.0,-2080.0,240.0
7290,-1920.0,-2000.0,160.0
7300,-2000.0,-2000.0,200.0
7310,-2000.0,-2000.0,120.0
7320,-2000.0,-1920.0,120.0
7330,-2000.0,-1920.0,120.0
7340,-2000.0,-1920.0,40.0
7350,-2000.0,-1840.0,40.0
7360,-2000.0,-1840.0,0.0
7370,-2000.0,-1840.0,0.0
7380,-2000.0,-1840.0,0.0
7390,-2000.0,-1840.0,-40.0
7400,-2000.0,-1760.0,-80.0
7410,-2000.0,-1760.0,-80.0
7420,-2000.0,-1760.0,-120.0
7430,-2000.0,-1760.0,-120.0
7440,-2000.0,-1680.0,-160.0
7450,-2000.0,-1680.0,-120.0
7460,-2000.0,-1680.0,-160.0
7470,-2000.0,-1680.0,-200.0
7480,-2000.0,-1600.0,-200.0
7490,-2000.0,-1600.0,-240.0
7500,-2000.0,-1600.0,-240.0
7510,-2000.0,-1600.0,-280.0
7520,-2000.0,-1600.0,-280.0
7530,-2000.0,-1520.0,-280.0
7540,-2000.0,-1520.0,-320.0
7550,-2080.0,-1520.0,-320.0
7560,-2080.0,-1440.0,-360.0
7570,-2000.0,-1520.0,-360.0
7580,-2000.0,-1520.0,-360.0
7590,-2000.0,-1520.0,-400.0
7600,-2080.0,-1440.0,-400.0
7610,-2000.0,-1440.0,-440.0
