TimeUs,Ugen,Ur1,Uc1
1812,-3120.0,0.0,-3200.0
1816,-3200.0,80.0,-3200.0
1820,-3200.0,80.0,-3120.0
1824,-3200.0,80.0,-3120.0
1828,-3120.0,80.0,-3200.0
1832,-3200.0,80.0,-3200.0
1836,-3200.0,80.0,-3200.0
1840,-3200.0,0.0,-3200.0
1844,-3120.0,80.0,-3200.0
1848,-3200.0,80.0,-3120.0
1852,-3200.0,0.0,-3120.0
1856,-3200.0,0.0,-3200.0
1860,-3200.0,0.0,-3200.0
1864,-3200.0,0.0,-3120.0
1868,-3200.0,80.0,-3200.0
1872,-3200.0,0.0,-3200.0
1876,-3120.0,80.0,-3120.0
1880,-3120.0,0.0,-3120.0
1884,-3120.0,80.0,-3120.0
1888,-3120.0,0.0,-3200.0
1892,-3200.0,80.0,-3200.0
1896,-3120.0,80.0,-3200.0
1900,-3200.0,80.0,-3200.0
1904,-3120.0,80.0,-3200.0
1908,-3120.0,0.0,-3120.0
1912,-3200.0,80.0,-3200.0
1916,-3200.0,0.0,-3200.0
1920,-3200.0,80.0,-3120.0
1924,-3200.0,80.0,-3200.0
1928,-3200.0,80.0,-3200.0
1932,-3200.0,80.0,-3200.0
1936,-3200.0,80.0,-3200.0
1940,-3200.0,0.0,-3200.0
1944,-3120.0,80.0,-3120.0
1948,-3200.0,80.0,-3200.0
1952,-3120.0,0.0,-3200.0
1956,-3200.0,80.0,-3200.0
1960,-3200.0,80.0,-3200.0
1964,-3120.0,80.0,-3200.0
1968,-3200.0,80.0,-3120.0
1972,-3120.0,0.0,-3200.0
1976,-3120.0,80.0,-3200.0
1980,-3200.0,80.0,-3200.0
1984,-3120.0,80.0,-3200.0
1988,-3200.0,80.0,-3200.0
1992,-3200.0,80.0,-3200.0
1996,-3200.0,80.0,-3200.0
2000,-3120.0,80.0,-3200.0
2004,-3120.0,80.0,-3200.0
2008,-3120.0,80.0,-3120.0
2012,-3120.0,80.0,-3120.0
2016,-3120.0,80.0,-3200.0
2020,-3120.0,80.0,-3120.0
2024,-3200.0,80.0,-3200.0
2028,-3120.0,80.0,-3120.0
2032,-3200.0,80.0,-3200.0
2036,-3200.0,80.0,-3200.0
2040,-3120.0,80.0,-3200.0
2044,-3120.0,80.0,-3200.0
2048,-3200.0,80.0,-3200.0
2052,-3120.0,80.0,-3120.0
2056,-3200.0,80.0,-3200.0
2060,-3200.0,80.0,-3120.0
2064,-3120.0,80.0,-3200.0
2068,-3200.0,0.0,-3200.0
2072,-3200.0,80.0,-3200.0
2076,-3200.0,0.0,-3200.0
2080,-3120.0,80.0,-3200.0
2084,-3200.0,80.0,-3120.0
2088,-3200.0,0.0,-3200.0
2092,-3120.0,80.0,-3200.0
2096,-3200.0,80.0,-3120.0
2100,-3200.0,80.0,-3200.0
2104,-3200.0,80.0,-3200.0
2108,-3200.0,80.0,-3200.0
2112,-3120.0,80.0,-3200.0
2116,-3200.0,80.0,-3120.0
2120,-3200.0,80.0,-3120.0
2124,-3200.0,80.0,-3200.0
2128,-3200.0,80.0,-3200.0
2132,-3120.0,80.0,-3120.0
2136,-3200.0,0.0,-3200.0
2140,-3200.0,80.0,-3200.0
2144,-3120.0,80.0,-3200.0
2148,-3200.0,0.0,-3120.0
2152,-3200.0,80.0,-3200.0
2156,-3200.0,80.0,-3120.0
2160,-3120.0,80.0,-3200.0
2164,-3200.0,0.0,-3200.0
2168,-3200.0,80.0,-3120.0
2172,-3200.0,80.0,-3120.0
2176,-3120.0,80.0,-3200.0
2180,-3120.0,80.0,-3120.0
2184,-3200.0,80.0,-3120.0
2188,-3200.0,80.0,-3120.0
2192,-3200.0,80.0,-3200.0
2196,-3200.0,80.0,-3120.0
2200,-3200.0,80.0,-3200.0
2204,-3200.0,80.0,-3200.0
2208,-3200.0,80.0,-3200.0
2212,-3200.0,80.0,-3200.0
2216,-3120.0,80.0,-3120.0
2220,-3200.0,80.0,-3120.0
2224,-3200.0,80.0,-3120.0
2228,-3200.0,80.0,-3200.0
2232,-3120.0,80.0,-3200.0
2236,-3200.0,80.0,-3200.0
2240,-3120.0,80.0,-3120.0
2244,-3120.0,80.0,-3200.0
2248,-3120.0,80.0,-3200.0
2252,-3200.0,0.0,-3200.0
2256,-3200.0,0.0,-3120.0
2260,-3120.0,80.0,-3200.0
2264,-3120.0,80.0,-3120.0
2268,-3120.0,80.0,-3200.0
2272,-3120.0,80.0,-3120.0
2276,-3200.0,80.0,-3120.0
2280,-3200.0,80.0,-3200.0
2284,-3200.0,80.0,-3200.0
2288,-3120.0,80.0,-3200.0
2292,-3120.0,0.0,-3200.0
2296,-3120.0,80.0,-3200.0
2300,-3120.0,80.0,-3200.0
2304,-3120.0,80.0,-3200.0
2308,-3120.0,80.0,-3200.0
2312,-3120.0,80.0,-3120.0
2316,-3120.0,0.0,-3120.0
2320,-3200.0,0.0,-3200.0
2324,-3200.0,80.0,-3120.0
2328,-3120.0,0.0,-3200.0
2332,-3120.0,80.0,-3200.0
2336,-3200.0,80.0,-3200.0
2340,-3200.0,80.0,-3200.0
2344,-3200.0,80.0,-3200.0
2348,-3200.0,80.0,-3200.0
2352,-3200.0,0.0,-3120.0
2356,-3200.0,80.0,-3120.0
2360,-3200.0,80.0,-3200.0
2364,-3120.0,80.0,-3200.0
2368,-3200.0,80.0,-3200.0
2372,-3200.0,80.0,-3200.0
2376,-3200.0,80.0,-3200.0
2380,-3200.0,80.0,-3120.0
2384,-3120.0,80.0,-3200.0
2388,-3200.0,80.0,-3120.0
2392,-3200.0,0.0,-3120.0
2396,-3200.0,80.0,-3200.0
2400,-3200.0,80.0,-3200.0
2404,-3200.0,80.0,-3200.0
2408,-3200.0,80.0,-3200.0
2412,-3200.0,80.0,-3200.0
2416,-3120.0,80.0,-3120.0
2420,-3200.0,80.0,-3120.0
2424,-3120.0,80.0,-3120.0
2428,-3200.0,80.0,-3200.0
2432,-3200.0,80.0,-3200.0
2436,-3120.0,80.0,-3200.0
2440,-3120.0,80.0,-3200.0
2444,-3120.0,80.0,-3200.0
2448,-3200.0,80.0,-3200.0
2452,-3120.0,80.0,-3200.0
2456,-3200.0,80.0,-3200.0
2460,-3120.0,80.0,-3120.0
2464,-3120.0,80.0,-3200.0
2468,-3120.0,80.0,-3200.0
2472,-3120.0,80.0,-3200.0
2476,-3120.0,80.0,-3200.0
2480,-3200.0,80.0,-3200.0
2484,-3200.0,80.0,-3200.0
2488,-3120.0,80.0,-3200.0
2492,-3200.0,80.0,-3200.0
2496,-3120.0,0.0,-3120.0
2500,-3200.0,80.0,-3120.0
2504,-3200.0,0.0,-3200.0
2508,-3120.0,0.0,-3120.0
2512,-3120.0,80.0,-3200.0
2516,-3200.0,80.0,-3200.0
2520,-3200.0,80.0,-3200.0
2524,-3120.0,80.0,-3200.0
2528,-3120.0,80.0,-3120.0
2532,-3120.0,80.0,-3200.0
2536,-3200.0,80.0,-3200.0
2540,-3120.0,80.0,-3120.0
2544,-3120.0,0.0,-3200.0
2548,-3200.0,80.0,-3120.0
2552,-3120.0,0.0,-3120.0
2556,-3200.0,0.0,-3120.0
2560,-3120.0,80.0,-3200.0
2564,-3200.0,80.0,-3200.0
2568,-3120.0,80.0,-3120.0
2572,-3200.0,80.0,-3200.0
2576,-3200.0,80.0,-3120.0
2580,-3120.0,80.0,-3120.0
2584,-3200.0,80.0,-3120.0
2588,-3120.0,80.0,-3200.0
2592,-3200.0,80.0,-3200.0
2596,-3200.0,80.0,-3120.0
2600,-3120.0,80.0,-3200.0
2604,-3200.0,80.0,-3120.0
2608,-3120.0,80.0,-3120.0
2612,-3200.0,0.0,-3200.0
2616,-3200.0,80.0,-3200.0
2620,-3200.0,80.0,-3200.0
2624,-3200.0,80.0,-3120.0
2628,-3200.0,80.0,-3200.0
2632,-3120.0,80.0,-3200.0
2636,-3120.0,0.0,-3200.0
2640,-3200.0,80.0,-3200.0
2644,-3200.0,80.0,-3200.0
2648,-3120.0,80.0,-3200.0
2652,-3200.0,80.0,-3200.0
2656,-3120.0,80.0,-3200.0
2660,-3200.0,80.0,-3200.0
2664,-3200.0,0.0,-3200.0
2668,-3200.0,80.0,-3200.0
