TimeUs,Ugen,Ur1,Uc1
1230,440.0,800.0,-280.0
1232,480.0,800.0,-280.0
1234,480.0,840.0,-280.0
1236,480.0,800.0,-280.0
1238,480.0,800.0,-280.0
1240,480.0,840.0,-280.0
1242,520.0,840.0,-280.0
1244,520.0,840.0,-280.0
1246,520.0,840.0,-280.0
1248,520.0,840.0,-280.0
1250,560.0,880.0,-280.0
1252,560.0,840.0,-280.0
1254,560.0,880.0,-240.0
1256,560.0,840.0,-240.0
1258,560.0,880.0,-280.0
1260,560.0,880.0,-240.0
1262,560.0,880.0,-240.0
1264,600.0,880.0,-240.0
1266,600.0,920.0,-240.0
1268,600.0,920.0,-240.0
1270,600.0,920.0,-280.0
1272,640.0,920.0,-240.0
1274,640.0,960.0,-240.0
1276,640.0,920.0,-240.0
1278,640.0,920.0,-240.0
1280,640.0,960.0,-240.0
1282,640.0,960.0,-240.0
1284,680.0,960.0,-240.0
1286,680.0,960.0,-240.0
1288,680.0,960.0,-240.0
1290,680.0,1000.0,-200.0
1292,720.0,1000.0,-240.0
1294,680.0,960.0,-200.0
1296,760.0,1000.0,-240.0
1298,760.0,1000.0,-200.0
1300,720.0,1000.0,-200.0
1302,720.0,1000.0,-200.0
1304,760.0,1000.0,-200.0
1306,760.0,1040.0,-200.0
1308,760.0,1000.0,-200.0
1310,760.0,1000.0,-200.0
1312,800.0,1040.0,-200.0
1314,800.0,1040.0,-200.0
1316,800.0,1040.0,-200.0
1318,800.0,1040.0,-200.0
1320,800.0,1080.0,-200.0
1322,800.0,1080.0,-200.0
1324,800.0,1080.0,-200.0
1326,880.0,1040.0,-200.0
1328,840.0,1080.0,-160.0
1330,840.0,1080.0,-200.0
1332,840.0,1080.0,-200.0
1334,880.0,1080.0,-200.0
1336,880.0,1080.0,-160.0
1338,880.0,1120.0,-160.0
1340,920.0,1120.0,-160.0
1342,920.0,1120.0,-160.0
1344,920.0,1160.0,-160.0
1346,880.0,1120.0,-160.0
1348,920.0,1120.0,-160.0
1350,960.0,1120.0,-160.0
1352,960.0,1160.0,-160.0
1354,960.0,1160.0,-160.0
1356,920.0,1160.0,-160.0
1358,1000.0,1120.0,-160.0
1360,960.0,1160.0,-160.0
1362,960.0,1160.0,-120.0
1364,1000.0,1160.0,-120.0
1366,1000.0,1160.0,-120.0
1368,1000.0,1200.0,-160.0
1370,1000.0,1200.0,-160.0
1372,1000.0,1200.0,-120.0
1374,1040.0,1200.0,-120.0
1376,1040.0,1200.0,-120.0
1378,1040.0,1200.0,-120.0
1380,1040.0,1200.0,-120.0
1382,1040.0,1200.0,-120.0
1384,1080.0,1240.0,-120.0
1386,1040.0,1240.0,-80.0
1388,1080.0,1240.0,-120.0
1390,1080.0,1200.0,-80.0
1392,1080.0,1240.0,-120.0
1394,1120.0,1240.0,-120.0
